"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/2012","6,688.18","6,533.14","6,690.62","6,531.89","196.68M","2.37%"
"11/28/2012","6,533.14","6,462.46","6,550.27","6,461.90","191.77M","1.09%"
"11/27/2012","6,462.46","6,547.19","6,550.76","6,436.81","194.64M","-1.29%"
"11/26/2012","6,547.19","6,524.15","6,559.24","6,423.60","190.03M","0.35%"
"11/25/2012","6,524.15","6,665.49","6,665.49","6,508.52","161.71M","-2.12%"
"11/24/2012","6,665.49","6,609.70","6,675.03","6,609.22","117.10M","0.84%"
"11/21/2012","6,609.70","6,662.04","6,668.34","6,601.63","138.26M","-0.79%"
"11/20/2012","6,662.04","6,666.46","6,701.61","6,617.63","158.39M","-0.07%"
"11/19/2012","6,666.46","6,765.29","6,769.28","6,631.32","173.36M","-1.46%"
"11/18/2012","6,765.29","6,792.53","6,797.24","6,748.81","141.83M","-0.40%"
"11/17/2012","6,792.53","6,816.93","6,817.22","6,763.35","119.94M","-0.36%"
"11/14/2012","6,816.93","6,828.19","6,843.35","6,806.15","139.56M","-0.16%"
"11/13/2012","6,828.19","6,829.53","6,836.20","6,807.37","123.89M","-0.02%"
"11/12/2012","6,829.53","6,884.29","6,884.29","6,820.69","125.92M","-0.80%"
"11/11/2012","6,884.29","6,919.06","6,922.08","6,862.99","170.96M","-0.50%"
"11/10/2012","6,919.06","6,941.97","6,941.97","6,891.55","145.64M","-0.33%"
"11/07/2012","6,941.97","6,919.17","6,961.02","6,917.44","182.99M","0.33%"
"11/06/2012","6,919.17","6,843.15","6,919.17","6,841.20","204.25M","1.11%"
"11/05/2012","6,843.15","6,813.62","6,846.27","6,804.84","158.28M","0.43%"
"11/04/2012","6,813.62","6,800.82","6,824.16","6,792.53","144.21M","0.19%"
"11/03/2012","6,800.82","6,791.04","6,801.86","6,765.59","135.88M","0.14%"
"10/24/2012","6,791.04","6,729.48","6,792.41","6,679.59","128.16M","0.91%"
"10/23/2012","6,729.48","6,741.82","6,742.20","6,708.96","119.22M","-0.18%"
"10/22/2012","6,741.82","6,780.00","6,788.65","6,732.14","148.50M","-0.56%"
"10/21/2012","6,780.00","6,809.30","6,833.78","6,766.82","163.91M","-0.43%"
"10/20/2012","6,809.30","6,811.19","6,811.43","6,756.30","165.46M","-0.03%"
"10/17/2012","6,811.19","6,749.00","6,815.02","6,749.00","182.45M","0.92%"
"10/16/2012","6,749.00","6,723.21","6,755.13","6,720.89","158.58M","0.38%"
"10/15/2012","6,723.21","6,661.99","6,725.12","6,658.94","143.61M","0.92%"
"10/14/2012","6,661.99","6,682.47","6,687.62","6,635.43","160.08M","-0.31%"
"10/13/2012","6,682.47","6,796.99","6,798.66","6,667.80","145.52M","-1.68%"
"10/10/2012","6,796.99","6,790.20","6,800.61","6,752.56","138.24M","0.10%"
"10/09/2012","6,790.20","6,807.30","6,818.40","6,776.37","131.41M","-0.25%"
"10/08/2012","6,807.30","6,863.29","6,863.29","6,755.25","172.28M","-0.82%"
"10/07/2012","6,863.29","6,887.97","6,888.33","6,818.74","157.95M","-0.36%"
"10/06/2012","6,887.97","6,887.29","6,929.53","6,876.91","156.30M","0.01%"
"10/03/2012","6,887.29","6,896.10","6,898.06","6,868.32","145.12M","-0.13%"
"10/02/2012","6,896.10","6,882.12","6,909.09","6,876.28","156.03M","0.20%"
"10/01/2012","6,882.12","6,839.83","6,893.17","6,839.83","170.83M","0.62%"
"09/30/2012","6,839.83","6,807.71","6,861.21","6,785.70","181.46M","0.47%"
"09/29/2012","6,807.71","6,878.72","6,899.97","6,797.19","208.11M","-1.03%"
"09/26/2012","6,878.72","6,977.67","6,977.67","6,865.85","193.66M","-1.42%"
"09/25/2012","6,977.67","6,960.65","6,979.65","6,909.16","162.47M","0.24%"
"09/24/2012","6,960.65","7,031.04","7,034.80","6,909.19","208.32M","-1.00%"
"09/22/2012","7,031.04","7,057.01","7,059.60","7,009.67","139.30M","-0.37%"
"09/19/2012","7,057.01","7,105.52","7,125.31","7,032.70","173.19M","-0.68%"
"09/18/2012","7,105.52","7,149.42","7,152.03","7,093.39","179.69M","-0.61%"
"09/17/2012","7,149.42","7,155.77","7,162.16","7,134.70","176.32M","-0.09%"
"09/16/2012","7,155.77","7,165.86","7,169.58","7,143.69","184.41M","-0.14%"
"09/15/2012","7,165.86","7,104.50","7,178.44","7,104.50","218.98M","0.86%"
"09/12/2012","7,104.50","7,086.80","7,121.84","7,084.46","175.07M","0.25%"
"09/11/2012","7,086.80","7,072.60","7,094.08","7,065.27","191.82M","0.20%"
"09/10/2012","7,072.60","7,095.76","7,099.31","7,048.37","257.13M","-0.33%"
"09/09/2012","7,095.76","7,105.04","7,112.15","7,071.39","312.56M","-0.13%"
"09/08/2012","7,105.04","7,049.51","7,113.97","7,049.51","229.70M","0.79%"
"09/05/2012","7,049.51","7,050.34","7,056.08","7,027.93","200.16M","-0.01%"
"09/04/2012","7,050.34","7,078.53","7,079.59","7,017.13","226.74M","-0.40%"
"09/03/2012","7,078.53","7,090.90","7,107.19","7,065.54","218.94M","-0.17%"
"09/02/2012","7,090.90","7,134.24","7,136.38","7,088.39","212.19M","-0.61%"
"09/01/2012","7,134.24","7,139.01","7,179.49","7,127.98","280.53M","-0.07%"
"08/29/2012","7,139.01","7,137.81","7,142.72","7,122.01","215.00M","0.02%"
"08/28/2012","7,137.81","7,137.86","7,157.84","7,120.59","240.47M","0.00%"
"08/27/2012","7,137.86","7,104.19","7,140.79","7,094.81","254.86M","0.47%"
"08/26/2012","7,104.19","7,104.48","7,114.30","7,082.54","265.65M","0.00%"
"08/25/2012","7,104.48","7,003.79","7,104.68","7,003.79","265.28M","1.44%"
"08/15/2012","7,003.79","6,968.31","7,008.83","6,967.15","191.73M","0.51%"
"08/14/2012","6,968.31","6,965.66","6,980.84","6,937.28","160.55M","0.04%"
"08/13/2012","6,965.66","6,995.40","7,002.83","6,961.45","234.71M","-0.43%"
"08/12/2012","6,995.40","6,987.06","6,996.15","6,953.05","162.99M","0.12%"
"08/11/2012","6,987.06","6,953.59","7,004.58","6,953.59","192.97M","0.48%"
"08/08/2012","6,953.59","6,961.34","6,983.19","6,941.60","276.55M","-0.11%"
"08/07/2012","6,961.34","6,943.64","6,967.80","6,943.64","277.36M","0.25%"
"08/06/2012","6,943.64","6,945.11","6,958.63","6,933.85","273.94M","-0.02%"
"08/05/2012","6,945.11","6,951.66","6,959.59","6,924.04","256.16M","-0.09%"
"08/04/2012","6,951.66","6,892.62","6,965.37","6,892.62","246.72M","0.86%"
"08/01/2012","6,892.62","6,878.19","6,898.23","6,849.17","259.73M","0.21%"
"07/31/2012","6,878.19","6,822.86","6,879.82","6,813.13","254.74M","0.81%"
"07/30/2012","6,822.86","6,769.12","6,825.31","6,769.12","268.39M","0.79%"
"07/29/2012","6,769.12","6,767.81","6,774.22","6,736.17","264.25M","0.02%"
"07/28/2012","6,767.81","6,666.80","6,789.14","6,666.80","284.56M","1.52%"
"07/25/2012","6,666.80","6,670.02","6,675.54","6,649.75","180.49M","-0.05%"
"07/24/2012","6,670.02","6,641.10","6,671.24","6,627.69","166.82M","0.44%"
"07/23/2012","6,641.10","6,700.36","6,701.19","6,633.18","199.59M","-0.88%"
"07/22/2012","6,700.36","6,665.65","6,701.30","6,645.89","174.32M","0.52%"
"07/21/2012","6,665.65","6,628.26","6,670.92","6,621.21","161.52M","0.56%"
"07/18/2012","6,628.26","6,588.81","6,637.81","6,555.92","212.30M","0.60%"
"07/17/2012","6,588.81","6,641.30","6,650.53","6,574.28","258.24M","-0.79%"
"07/16/2012","6,641.30","6,662.96","6,681.74","6,633.94","220.98M","-0.33%"
"07/15/2012","6,662.96","6,701.09","6,701.65","6,627.93","293.06M","-0.57%"
"07/14/2012","6,701.09","6,659.58","6,703.13","6,652.61","309.08M","0.62%"
"07/11/2012","6,659.58","6,713.18","6,722.93","6,628.69","299.84M","-0.80%"
"07/10/2012","6,713.18","6,756.99","6,762.11","6,682.16","293.40M","-0.65%"
"07/09/2012","6,756.99","6,855.13","6,855.18","6,750.48","274.03M","-1.43%"
"07/08/2012","6,855.12","6,859.59","6,872.74","6,834.53","277.08M","-0.07%"
"07/07/2012","6,859.59","6,834.77","6,859.66","6,788.97","260.37M","0.36%"
"07/04/2012","6,834.77","6,885.27","6,889.92","6,822.79","309.00M","-0.73%"
"07/03/2012","6,885.27","6,742.04","6,907.18","6,742.04","414.80M","2.12%"
"07/02/2012","6,742.04","6,705.49","6,743.92","6,692.65","330.34M","0.55%"
"07/01/2012","6,705.49","6,709.91","6,718.50","6,670.84","202.00M","-0.07%"
"06/30/2012","6,709.91","6,585.63","6,730.33","6,585.63","204.31M","1.89%"
"06/27/2012","6,585.63","6,696.84","6,704.86","6,543.62","276.95M","-1.66%"
"06/26/2012","6,696.84","6,683.34","6,719.01","6,680.60","183.92M","0.20%"
"06/25/2012","6,683.34","6,745.36","6,753.34","6,678.43","256.23M","-0.92%"
"06/24/2012","6,745.36","6,774.26","6,776.69","6,729.23","229.06M","-0.43%"
"06/23/2012","6,774.26","6,838.05","6,838.05","6,770.49","243.61M","-0.93%"
"06/20/2012","6,838.05","6,817.26","6,840.87","6,805.81","264.29M","0.30%"
"06/19/2012","6,817.26","6,807.51","6,821.88","6,790.24","299.66M","0.14%"
"06/18/2012","6,807.51","6,754.23","6,812.83","6,754.23","282.93M","0.79%"
"06/17/2012","6,754.23","6,724.46","6,766.30","6,713.89","289.78M","0.44%"
"06/16/2012","6,724.46","6,744.53","6,816.79","6,565.82","551.92M","-0.30%"
"06/13/2012","6,744.53","6,727.83","6,770.19","6,726.89","228.41M","0.25%"
"06/12/2012","6,727.83","6,790.96","6,791.39","6,711.10","259.14M","-0.93%"
"06/11/2012","6,790.96","6,749.49","6,830.61","6,749.49","333.59M","0.61%"
"06/10/2012","6,749.49","6,663.03","6,751.47","6,657.38","281.51M","1.30%"
"06/09/2012","6,663.03","6,661.26","6,751.17","6,643.60","281.44M","0.03%"
"06/06/2012","6,661.26","6,736.82","6,806.17","6,615.97","261.45M","-1.12%"
"06/05/2012","6,736.82","6,770.19","6,795.79","6,733.90","205.76M","-0.49%"
"06/04/2012","6,770.19","6,747.69","6,774.81","6,671.56","223.05M","0.33%"
"06/03/2012","6,747.69","6,681.18","6,752.22","6,653.33","362.98M","1.00%"
"06/02/2012","6,681.18","6,975.27","6,975.27","6,672.86","357.11M","-4.22%"
"05/30/2012","6,975.27","7,033.11","7,033.55","6,928.04","329.77M","-0.82%"
"05/29/2012","7,033.11","7,056.68","7,080.47","7,031.90","354.24M","-0.33%"
"05/28/2012","7,056.68","6,989.45","7,056.88","6,989.45","244.52M","0.96%"
"05/27/2012","6,989.45","7,013.91","7,026.43","6,977.00","199.43M","-0.35%"
"05/26/2012","7,013.91","7,061.43","7,080.17","7,010.49","240.75M","-0.67%"
"05/23/2012","7,061.43","7,103.52","7,103.52","7,045.87","244.38M","-0.59%"
"05/22/2012","7,103.52","7,029.35","7,121.75","7,029.35","294.34M","1.06%"
"05/21/2012","7,029.35","6,979.55","7,029.35","6,979.55","339.14M","0.71%"
"05/20/2012","6,979.55","6,966.37","7,014.74","6,959.08","253.96M","0.19%"
"05/19/2012","6,966.37","7,099.90","7,099.90","6,961.09","288.80M","-1.88%"
"05/16/2012","7,099.90","7,104.24","7,104.24","7,005.37","305.87M","-0.06%"
"05/15/2012","7,104.24","7,067.99","7,113.41","7,053.75","318.26M","0.51%"
"05/14/2012","7,067.99","7,182.95","7,182.95","7,052.93","296.74M","-1.60%"
"05/13/2012","7,182.95","7,233.20","7,245.32","7,171.81","295.28M","-0.69%"
"05/12/2012","7,233.20","7,221.50","7,234.75","7,032.27","352.06M","0.16%"
"05/09/2012","7,221.50","7,371.42","7,371.42","7,211.21","387.18M","-2.03%"
"05/08/2012","7,371.42","7,358.87","7,372.19","7,320.05","295.79M","0.17%"
"05/07/2012","7,358.87","7,377.61","7,377.61","7,281.60","377.51M","-0.25%"
"05/06/2012","7,377.61","7,450.26","7,457.65","7,368.40","395.71M","-0.98%"
"05/05/2012","7,450.26","7,545.91","7,545.91","7,397.53","484.44M","-1.27%"
"05/02/2012","7,545.91","7,545.28","7,586.50","7,529.40","398.53M","0.01%"
"05/01/2012","7,545.28","7,558.47","7,581.34","7,532.78","438.36M","-0.17%"
"04/30/2012","7,558.47","7,555.77","7,559.75","7,499.27","389.74M","0.04%"
"04/29/2012","7,555.77","7,607.59","7,610.00","7,538.94","372.79M","-0.68%"
"04/28/2012","7,607.59","7,541.50","7,617.11","7,540.64","377.13M","0.88%"
"04/25/2012","7,541.50","7,512.26","7,558.61","7,508.73","403.74M","0.39%"
"04/24/2012","7,512.26","7,525.17","7,551.17","7,471.02","466.65M","-0.17%"
"04/23/2012","7,525.17","7,581.16","7,581.16","7,498.43","515.17M","-0.74%"
"04/22/2012","7,581.16","7,618.07","7,639.21","7,561.54","701.60M","-0.48%"
"04/21/2012","7,618.07","7,513.85","7,622.16","7,502.72","523.42M","1.39%"
"04/18/2012","7,513.85","7,511.72","7,560.59","7,472.26","681.82M","0.03%"
"04/17/2012","7,511.72","7,277.89","7,516.66","7,277.89","641.14M","3.21%"
"04/16/2012","7,277.89","7,348.33","7,378.40","7,209.36","605.40M","-0.96%"
"04/15/2012","7,348.33","7,524.36","7,525.21","7,338.87","500.69M","-2.34%"
"04/14/2012","7,524.36","7,573.28","7,604.36","7,509.14","479.21M","-0.65%"
"04/11/2012","7,573.28","7,551.88","7,575.97","7,347.43","671.66M","0.28%"
"04/10/2012","7,551.88","7,697.70","7,705.79","7,531.62","522.82M","-1.89%"
"04/09/2012","7,697.70","7,717.72","7,717.72","7,611.25","506.98M","-0.26%"
"04/08/2012","7,717.72","7,862.51","7,887.82","7,591.13","880.13M","-1.84%"
"04/07/2012","7,862.51","7,895.36","7,896.02","7,826.45","515.43M","-0.42%"
"04/04/2012","7,895.36","7,930.58","7,940.36","7,886.26","589.28M","-0.44%"
"04/03/2012","7,930.58","7,908.30","7,938.75","7,902.10","566.65M","0.28%"
"04/02/2012","7,908.30","7,907.41","7,944.36","7,863.75","523.49M","0.01%"
"04/01/2012","7,907.41","7,835.15","7,908.54","7,796.09","553.49M","0.92%"
"03/31/2012","7,835.15","7,782.84","7,852.85","7,782.84","603.91M","0.67%"
"03/28/2012","7,782.84","7,767.33","7,797.29","7,722.84","630.44M","0.20%"
"03/27/2012","7,767.33","7,782.85","7,830.29","7,760.56","478.25M","-0.20%"
"03/26/2012","7,782.85","7,758.66","7,824.12","7,736.67","560.92M","0.31%"
"03/25/2012","7,758.66","7,675.61","7,759.97","7,675.12","778.00M","1.08%"
"03/24/2012","7,675.61","7,540.27","7,676.47","7,539.40","659.49M","1.79%"
"03/21/2012","7,540.27","7,518.66","7,575.51","7,486.06","849.20M","0.29%"
"03/20/2012","7,518.66","7,616.01","7,616.01","7,497.37","826.63M","-1.28%"
"03/19/2012","7,616.01","7,615.69","7,658.43","7,590.62","1.01B","0.00%"
"03/18/2012","7,615.69","7,600.57","7,617.34","7,555.05","830.26M","0.20%"
"03/17/2012","7,600.57","7,567.98","7,623.70","7,553.74","719.91M","0.43%"
"03/14/2012","7,567.98","7,521.60","7,587.98","7,521.60","631.59M","0.62%"
"03/13/2012","7,521.60","7,539.70","7,576.12","7,506.29","732.63M","-0.24%"
"03/12/2012","7,539.70","7,533.74","7,549.35","7,498.82","738.37M","0.08%"
"03/11/2012","7,533.74","7,481.27","7,535.26","7,472.08","618.02M","0.70%"
"03/10/2012","7,481.27","7,374.92","7,491.13","7,374.92","513.15M","1.44%"
"03/07/2012","7,374.92","7,399.87","7,399.87","7,265.31","550.43M","-0.34%"
"03/06/2012","7,399.87","7,353.79","7,399.91","7,334.47","663.52M","0.63%"
"03/05/2012","7,353.79","7,351.28","7,371.04","7,304.13","707.05M","0.03%"
"03/04/2012","7,351.28","7,336.21","7,354.17","7,276.57","521.82M","0.21%"
"03/03/2012","7,336.21","7,271.82","7,337.03","7,271.82","494.52M","0.89%"
"02/29/2012","7,271.82","7,214.06","7,278.19","7,180.18","443.73M","0.80%"
"02/28/2012","7,214.06","7,194.70","7,290.38","7,097.32","680.65M","0.27%"
"02/27/2012","7,194.70","7,133.09","7,198.87","7,109.31","443.99M","0.86%"
"02/26/2012","7,133.09","7,120.40","7,158.64","7,071.55","510.09M","0.18%"
"02/25/2012","7,120.40","7,031.26","7,127.42","7,031.26","476.76M","1.27%"
"02/22/2012","7,031.26","6,966.73","7,055.38","6,966.73","393.67M","0.93%"
"02/21/2012","6,966.73","6,904.38","6,979.09","6,904.38","433.27M","0.90%"
"02/20/2012","6,904.38","6,869.95","6,922.17","6,869.95","447.57M","0.50%"
"02/19/2012","6,869.95","6,830.31","6,872.40","6,813.32","419.18M","0.58%"
"02/18/2012","6,830.31","6,811.97","6,842.77","6,811.88","331.91M","0.27%"
"02/15/2012","6,811.97","6,816.49","6,830.27","6,791.08","254.45M","-0.07%"
"02/14/2012","6,816.49","6,831.56","6,841.55","6,792.95","342.26M","-0.22%"
"02/13/2012","6,831.56","6,802.94","6,834.16","6,802.82","354.51M","0.42%"
"02/12/2012","6,802.94","6,804.03","6,810.20","6,771.95","376.28M","-0.02%"
"02/11/2012","6,804.03","6,797.09","6,816.63","6,778.84","346.84M","0.10%"
"02/08/2012","6,797.09","6,743.55","6,799.29","6,743.12","327.04M","0.79%"
"02/07/2012","6,743.55","6,738.91","6,747.80","6,725.92","293.27M","0.07%"
"02/06/2012","6,738.91","6,758.87","6,767.05","6,718.54","347.45M","-0.30%"
"02/05/2012","6,758.87","6,733.68","6,758.91","6,716.69","346.51M","0.37%"
"02/04/2012","6,733.68","6,663.48","6,746.06","6,663.48","124.28M","1.05%"
"02/01/2012","6,663.48","6,626.04","6,663.50","6,618.38","486.17M","0.57%"
"01/31/2012","6,626.04","6,560.25","6,628.09","6,559.42","429.38M","1.00%"
"01/30/2012","6,560.25","6,554.77","6,568.99","6,528.54","445.24M","0.08%"
"01/29/2012","6,554.77","6,537.12","6,555.54","6,531.87","414.78M","0.27%"
"01/28/2012","6,537.12","6,476.86","6,537.77","6,476.86","327.94M","0.93%"
"01/25/2012","6,476.86","6,466.54","6,480.80","6,450.33","266.53M","0.16%"
"01/24/2012","6,466.54","6,460.55","6,487.15","6,449.34","339.95M","0.09%"
"01/23/2012","6,460.55","6,450.58","6,467.87","6,441.02","352.73M","0.15%"
"01/22/2012","6,450.58","6,464.17","6,467.95","6,441.54","273.26M","-0.21%"
"01/21/2012","6,464.17","6,377.99","6,464.42","6,377.99","251.82M","1.35%"
"01/18/2012","6,377.99","6,370.16","6,384.71","6,315.27","294.57M","0.12%"
"01/17/2012","6,370.16","6,420.89","6,429.39","6,352.28","333.49M","-0.79%"
"01/16/2012","6,420.89","6,492.40","6,492.40","6,402.82","355.28M","-1.10%"
"01/15/2012","6,492.40","6,494.77","6,500.70","6,466.42","278.54M","-0.04%"
"01/14/2012","6,494.77","6,486.41","6,497.99","6,464.57","315.32M","0.13%"
"01/11/2012","6,486.41","6,476.60","6,497.92","6,466.42","284.40M","0.15%"
"01/10/2012","6,476.60","6,441.62","6,479.59","6,439.84","287.20M","0.54%"
"01/09/2012","6,441.62","6,467.61","6,470.97","6,430.35","259.21M","-0.40%"
"01/08/2012","6,467.61","6,452.38","6,471.06","6,447.79","302.37M","0.24%"
"01/07/2012","6,452.38","6,407.87","6,457.68","6,407.43","286.83M","0.69%"
"01/04/2012","6,407.87","6,413.88","6,420.93","6,392.34","182.08M","-0.09%"
"01/03/2012","6,413.88","6,398.72","6,424.76","6,398.12","235.57M","0.24%"
"01/02/2012","6,398.72","6,386.04","6,398.80","6,376.84","220.60M","0.20%"
"01/01/2012","6,386.04","6,417.73","6,418.41","6,372.70","196.19M","-0.49%"
"12/31/2011","6,417.73","6,418.13","6,439.57","6,388.88","195.78M","-0.01%"
"12/28/2011","6,418.13","6,400.10","6,418.77","6,381.97","182.28M","0.28%"
"12/27/2011","6,400.10","6,414.47","6,426.83","6,390.84","203.88M","-0.22%"
"12/26/2011","6,414.47","6,382.33","6,415.19","6,371.01","234.05M","0.50%"
"12/25/2011","6,382.33","6,384.08","6,393.79","6,366.28","318.42M","-0.03%"
"12/24/2011","6,384.08","6,330.01","6,384.86","6,330.01","253.80M","0.85%"
"12/21/2011","6,330.01","6,288.28","6,335.89","6,288.28","194.56M","0.66%"
"12/20/2011","6,288.28","6,275.92","6,288.42","6,260.85","205.94M","0.20%"
"12/19/2011","6,275.92","6,267.67","6,278.50","6,251.94","262.88M","0.13%"
"12/18/2011","6,267.67","6,253.66","6,282.81","6,250.28","250.56M","0.22%"
"12/17/2011","6,253.66","6,238.87","6,261.17","6,228.78","220.69M","0.24%"
"12/14/2011","6,238.87","6,191.51","6,256.90","6,190.39","232.26M","0.76%"
"12/13/2011","6,191.51","6,273.27","6,292.36","6,176.09","338.33M","-1.30%"
"12/12/2011","6,273.27","6,288.11","6,289.89","6,249.81","207.73M","-0.24%"
"12/11/2011","6,288.11","6,302.84","6,303.92","6,275.32","206.44M","-0.23%"
"12/10/2011","6,302.84","6,251.92","6,302.84","6,249.92","225.17M","0.81%"
"12/09/2011","6,251.92","6,251.92","6,251.92","6,251.92","","0.00%"
"12/08/2011","6,251.92","6,251.92","6,251.92","6,251.92","","0.00%"
"12/07/2011","6,251.92","6,216.90","6,251.98","6,213.88","203.05M","0.56%"
"12/06/2011","6,216.90","6,228.16","6,228.16","6,194.49","168.04M","-0.18%"
"12/05/2011","6,228.16","6,169.23","6,229.77","6,169.04","197.40M","0.96%"
"12/04/2011","6,169.23","6,169.61","6,175.63","6,157.95","195.17M","-0.01%"
"12/03/2011","6,169.61","6,104.56","6,175.63","6,104.56","192.93M","1.07%"
"11/30/2011","6,104.56","6,111.86","6,115.78","6,086.43","187.96M","-0.12%"
"11/29/2011","6,111.86","6,118.64","6,130.77","6,092.69","210.86M","-0.11%"
"11/28/2011","6,118.64","6,047.91","6,123.23","6,046.89","221.27M","1.17%"
"11/27/2011","6,047.91","6,057.59","6,068.63","6,043.80","177.60M","-0.16%"
"11/26/2011","6,057.59","6,086.10","6,086.10","6,038.47","195.08M","-0.47%"
"11/23/2011","6,086.10","6,103.08","6,104.20","6,067.46","176.24M","-0.28%"
"11/22/2011","6,103.08","6,153.57","6,169.65","6,091.72","261.57M","-0.82%"
"11/21/2011","6,153.57","6,207.02","6,208.23","6,152.41","211.42M","-0.86%"
"11/20/2011","6,207.02","6,198.87","6,214.02","6,185.23","146.07M","0.13%"
"11/19/2011","6,198.87","6,219.95","6,219.95","6,181.93","147.11M","-0.34%"
"11/16/2011","6,219.95","6,227.79","6,230.56","6,207.57","194.97M","-0.13%"
"11/15/2011","6,227.79","6,238.02","6,251.00","6,217.92","157.97M","-0.16%"
"11/14/2011","6,238.02","6,257.27","6,266.34","6,235.83","198.59M","-0.31%"
"11/13/2011","6,257.27","6,252.95","6,260.45","6,231.39","172.35M","0.07%"
"11/12/2011","6,252.95","6,215.67","6,274.36","6,215.67","147.92M","0.60%"
"11/05/2011","6,215.67","6,215.67","6,215.67","6,215.67","","0.00%"
"11/02/2011","6,215.67","6,155.10","6,215.80","6,150.48","144.30M","0.98%"
"11/01/2011","6,155.10","6,224.30","6,224.30","6,149.27","160.21M","-1.11%"
"10/31/2011","6,224.30","6,229.64","6,231.43","6,202.64","186.30M","-0.09%"
"10/30/2011","6,229.64","6,235.64","6,239.76","6,203.72","225.66M","-0.10%"
"10/29/2011","6,235.64","6,147.54","6,238.98","6,147.31","227.12M","1.43%"
"10/26/2011","6,147.54","6,155.18","6,155.18","6,119.65","145.01M","-0.12%"
"10/25/2011","6,155.18","6,132.25","6,163.57","6,125.41","198.49M","0.37%"
"10/24/2011","6,132.25","6,136.40","6,155.25","6,120.17","177.27M","-0.07%"
